domain,entity_ru,entity_latin,fact_type,value,book_id,authors,title,year,section_path,para_no,quote,confidence,period,note,book_type,flags
fauna_mammals,ласка,Mustela nivalis,use,В кладовых ласки находили более сотни мышевидных грызунов и землероек,343305,Руковский Николай Николаевич,Следы зверей,,Мелкие Куньи,64,"Например, в кладовых ласки находили более сотни мышевидных грызунов и землероек.",B,modern_reference,"Следы/признаки вида; вид обычен для лесной зоны северо-запада, признаки применимы к Новгородской земле",scholarly,
fauna_mammals,горностай,Mustela erminea,season,Ласка и горностай большую часть зимы проводят под снегом,343305,Руковский Николай Николаевич,Следы зверей,,Мелкие Куньи,65,Ласка и горностай большую часть зимы проводят под снегом.,B,modern_reference,"Следы/признаки вида; вид обычен для лесной зоны северо-запада, признаки применимы к Новгородской земле",scholarly,
fauna_mammals,хорь лесной,Mustela putorius,habitat,"Хорьки живут в норах под корнями, кучами хвороста, стогами и постройками человека",343305,Руковский Николай Николаевич,Следы зверей,,Мелкие Куньи,65,"Хорьки живут в норах, которые выкапывают под корнями старых деревьев, кучами хвороста, стогами сена и под постройками человека.",B,modern_reference,"Следы/признаки вида; вид обычен для лесной зоны северо-запада, признаки применимы к Новгородской земле",scholarly,
fauna_mammals,барсук,Meles meles,description,Летом барсук оставляет покопки-ямки 15–20 см в поисках личинок и корешков,343305,Руковский Николай Николаевич,Следы зверей,,Барсук,72,"Летом места его кормежки выдают многочисленные покопки, имеющие вид ступообразных ямок глубиной 15 – 20 см; зверь выкапывает их в поисках личинок насекомых, корешков и луковиц растений.",B,modern_reference,"Следы/признаки вида; вид обычен для лесной зоны северо-запада, признаки применимы к Новгородской земле",scholarly,
fauna_mammals,барсук,Meles meles,habitat,"Норы барсука — в сухом грунте на склонах оврагов, речных террас, в курганах",343305,Руковский Николай Николаевич,Следы зверей,,Барсук,73,"Его норы встречаются в местах с хорошо дренированным несыпучим грунтом, обычно на склонах оврагов и речных террас, нередко в искусственных курганах, валах старинных поселений и заброшенных дорог.",B,modern_reference,"Следы/признаки вида; вид обычен для лесной зоны северо-запада, признаки применимы к Новгородской земле",scholarly,
fauna_mammals,барсук,Meles meles,season,По снегу барсук ходит редко,343305,Руковский Николай Николаевич,Следы зверей,,Барсук,71,По снегу барсук ходит редко.,B,modern_reference,"Следы/признаки вида; вид обычен для лесной зоны северо-запада, признаки применимы к Новгородской земле",scholarly,
fauna_mammals,барсук,Meles meles,description,Барсук устраивает уборные-ямки у троп к норе,343305,Руковский Николай Николаевич,Следы зверей,,Барсук,76,"У троп, ведущих к норе, барсук устраивает уборные – ямки, в которых скапливаются экскременты.",B,modern_reference,"Следы/признаки вида; вид обычен для лесной зоны северо-запада, признаки применимы к Новгородской земле",scholarly,
fauna_mammals,выдра,Lutra lutra,description,Выдра после 2–3 скачков скользит грудью и брюхом по снегу на 2–3 м,343305,Руковский Николай Николаевич,Следы зверей,,Выдра,83,"Она делает 2-3 скачка, а затем, прижав передние лапы к телу и вытянув задние, скользит грудью и брюхом по снегу, проезжая таким образом 2-3 метра, а иногда и больше; затем опять следуют скачки и",B,modern_reference,"Следы/признаки вида; вид обычен для лесной зоны северо-запада, признаки применимы к Новгородской земле",scholarly,
fauna_mammals,выдра,Lutra lutra,season,"Зимой след выдры тянется по руслу реки иногда больше километра до места, где можно уйти под лёд",343305,Руковский Николай Николаевич,Следы зверей,,Выдра,82,"Зимой след выдры тянется по руслу реки, иногда более километра, пока она не найдет места, где можно уйти под лед.",B,modern_reference,"Следы/признаки вида; вид обычен для лесной зоны северо-запада, признаки применимы к Новгородской земле",scholarly,
fauna_mammals,выдра,Lutra lutra,description,На камнях и упавших в воду стволах выдра устраивает «столовые»,343305,Руковский Николай Николаевич,Следы зверей,,Выдра,84,"На крупных камнях, торчащих из воды, на стволах упавших в воду деревьев, и реже прямо на берегу выдра устраивает ""столовые"", в которых бывают остатки рыб и лягушек.",B,modern_reference,"Следы/признаки вида; вид обычен для лесной зоны северо-запада, признаки применимы к Новгородской земле",scholarly,
fauna_mammals,выдра,Lutra lutra,description,"Помёт выдры — рыхлые кучки мелких костей рыб и лягушек, летом с перьями птиц",343305,Руковский Николай Николаевич,Следы зверей,,Выдра,86,"Экскременты выдры – это рыхлые кучки мелких костей рыб и лягушек с небольшим количеством чешуи и частичек хитина, а в июне-июле – и перьев птиц.",B,modern_reference,"Следы/признаки вида; вид обычен для лесной зоны северо-запада, признаки применимы к Новгородской земле",scholarly,
fauna_mammals,бобр,Castor fiber,description,"Бобр оставляет плотины, каналы, хатки, подгрызенные деревья и ошкуренные ветки",343305,Руковский Николай Николаевич,Следы зверей,,Бобр,89,"Бобр оставляет очень много следов своей деятельности: плотины, каналы, хатки, подгрызенные и сваленные деревья, очищенные от коры ветки – все это обращает на себя внимание раньше, чем отпечатки лап",B,modern_reference,"Следы/признаки вида; вид обычен для лесной зоны северо-запада, признаки применимы к Новгородской земле",scholarly,
fauna_mammals,бобр,Castor fiber,habitat,На высоких берегах бобры живут в норах со входом ниже уровня воды,343305,Руковский Николай Николаевич,Следы зверей,,Бобр,92,"В водоемах с высокими берегами бобры живут в норах, выкопанных так, что вход в них расположен ниже уровня воды.",B,modern_reference,"Следы/признаки вида; вид обычен для лесной зоны северо-запада, признаки применимы к Новгородской земле",scholarly,
fauna_mammals,бобр,Castor fiber,dimensions,Хатки бобров до 2 м высотой и 6–7 м в поперечнике,343305,Руковский Николай Николаевич,Следы зверей,,Бобр,92,Иногда хатки достигают внушительного размера – до 2 метров в высоту и более 6-7 метров в поперечнике у основания.,B,modern_reference,"Следы/признаки вида; вид обычен для лесной зоны северо-запада, признаки применимы к Новгородской земле",scholarly,
fauna_mammals,бобр,Castor fiber,description,Бобровая плотина перегораживает русло и может быть длиной в несколько сот метров,343305,Руковский Николай Николаевич,Следы зверей,,Бобр,93,"Бобровая плотина перегораживает русло, а иногда и всю долину реки и может иметь длину в несколько сот метров.",B,modern_reference,"Следы/признаки вида; вид обычен для лесной зоны северо-запада, признаки применимы к Новгородской земле",scholarly,
fauna_mammals,бобр,Castor fiber,season,"В холодное время бобр питается корой и ветками осины, ив, рябины, черёмухи",343305,Руковский Николай Николаевич,Следы зверей,,Бобр,95,"В холодное время года бобр питается корой и ветками осины, различных ив, рябины, черемухи, реже ольхи и березы, а иногда даже ели.",B,modern_reference,"Следы/признаки вида; вид обычен для лесной зоны северо-запада, признаки применимы к Новгородской земле",scholarly,
fauna_mammals,бобр,Castor fiber,season,На зиму бобры запасают кучи ивовых прутьев у уреза воды,343305,Руковский Николай Николаевич,Следы зверей,,Бобр,97,"Заготовленный на зиму корм – это большие кучи ивовых прутьев и ветвей других лиственных пород, сложенные на берегу у самого уреза воды и частично затопленные.",B,modern_reference,"Следы/признаки вида; вид обычен для лесной зоны северо-запада, признаки применимы к Новгородской земле",scholarly,
fauna_mammals,рысь,Lynx lynx,description,Отпечаток передней лапы взрослой рыси вписывается в квадрат 8×8 см,343305,Руковский Николай Николаевич,Следы зверей,,Рысь,103,Отпечаток передней лапы взрослой рыси вписывается в квадрат размером 8X8 см.,B,modern_reference,"Следы/признаки вида; вид обычен для лесной зоны северо-запада, признаки применимы к Новгородской земле",scholarly,
fauna_mammals,рысь,Lynx lynx,season,"Зимой лапы рыси обрастают шерстью, и следы почти вполовину крупнее летних",343305,Руковский Николай Николаевич,Следы зверей,,Рысь,104,"Они не такие четкие, как летом, но почти вполовину крупнее, так как зимой подошвы лап зверя густо обрастают длинной жесткой шерстью, которая увеличивает размер следа и скрывает подушечки пальцев и",B,modern_reference,"Следы/признаки вида; вид обычен для лесной зоны северо-запада, признаки применимы к Новгородской земле",scholarly,
fauna_mammals,рысь,Lynx lynx,season,Гон у рысей — в феврале–марте,343305,Руковский Николай Николаевич,Следы зверей,,Рысь,114,В феврале – марте у рысей – гон.,B,modern_reference,"Следы/признаки вида; вид обычен для лесной зоны северо-запада, признаки применимы к Новгородской земле",scholarly,
fauna_mammals,рысь,Lynx lynx,description,"Рысь закапывает экскременты, нагребая холмик снега",343305,Руковский Николай Николаевич,Следы зверей,,Рысь,113,"Экскременты тщательно закапывают и делают это аккуратно, нагребая маленький холмик снега.",B,modern_reference,"Следы/признаки вида; вид обычен для лесной зоны северо-запада, признаки применимы к Новгородской земле",scholarly,
fauna_mammals,рысь,Lynx lynx,description,"Рыси царапают стволы деревьев, поднявшись на задние лапы",343305,Руковский Николай Николаевич,Следы зверей,,Рысь,115,"Рыси, как и другие представители семейства кошачьих, царапают стволы деревьев, поднявшись на задние лапы.",B,modern_reference,"Следы/признаки вида; вид обычен для лесной зоны северо-запада, признаки применимы к Новгородской земле",scholarly,
fauna_mammals,медведь бурый,Ursus arctos,description,Отпечаток задней лапы медведя похож на след босой ноги человека с широкой стопой,343305,Руковский Николай Николаевич,Следы зверей,,Бурый медведь,120,"Отпечаток задней лапы напоминает след босой ноги человека, но с широкой стопой и узкой пяткой.",B,modern_reference,"Следы/признаки вида; вид обычен для лесной зоны северо-запада, признаки применимы к Новгородской земле",scholarly,
fauna_mammals,медведь бурый,Ursus arctos,season,На европейском Севере медведь залегает на зиму в земляную берлогу,343305,Руковский Николай Николаевич,Следы зверей,,Бурый медведь,123,На европейском Севере и в некоторых районах Сибири медведь залегает на зиму в земляную берлогу.,B,modern_reference,"Следы/признаки вида; вид обычен для лесной зоны северо-запада, признаки применимы к Новгородской земле",scholarly,
fauna_mammals,медведь бурый,Ursus arctos,description,Признак медведя — разрытые муравейники; весной муравьи — важный корм,343305,Руковский Николай Николаевич,Следы зверей,,Бурый медведь,124,Один из признаков присутствия в угодьях медведя – разрытые им муравейники: крупные бурые муравьи весной служат ему важным кормом.,B,modern_reference,"Следы/признаки вида; вид обычен для лесной зоны северо-запада, признаки применимы к Новгородской земле",scholarly,
fauna_mammals,медведь бурый,Ursus arctos,season,В июне–июле медведи охотно едят листву молодых осин,343305,Руковский Николай Николаевич,Следы зверей,,Бурый медведь,126,В июне – июле медведи с охотой поедают листву молодых осин.,B,modern_reference,"Следы/признаки вида; вид обычен для лесной зоны северо-запада, признаки применимы к Новгородской земле",scholarly,
fauna_mammals,медведь бурый,Ursus arctos,season,Во второй половине августа медведи начинают посещать овсяные поля,343305,Руковский Николай Николаевич,Следы зверей,,Бурый медведь,127,"В районах, где посевные земли перемежаются с лесными угодьями, во второй половине августа медведи начинают посещать овсяные поля.",B,modern_reference,Овёс возделывался на Руси XIII в.; применимо к полям у новгородских сёл,scholarly,
fauna_mammals,медведь бурый,Ursus arctos,description,"Медведь оставляет на стволах метки, обозначающие его участок",343305,Руковский Николай Николаевич,Следы зверей,,Бурый медведь,130,"Ведя одиночный образ жизни, медведь в районе обитания оставляет на стволах деревьев метки, которыми обозначает свой индивидуальный участок,- потертости, царапины, задиры и закусы, нанесенные когтями",B,modern_reference,"Следы/признаки вида; вид обычен для лесной зоны северо-запада, признаки применимы к Новгородской земле",scholarly,
fauna_mammals,заяц-беляк,Lepus timidus,habitat,"Беляк днюет в островах леса среди вырубок и гарей, в пойменных зарослях, на опушках",343305,Руковский Николай Николаевич,Следы зверей,,Заяц,143,"Беляк днюет в островах леса среди вырубок и гарей, в пойменных зарослях, на опушках лесных полян, в увлажненных низинах – всегда в местах с хорошо развитым травостоем и богатым подлеском.",B,modern_reference,"Следы/признаки вида; вид обычен для лесной зоны северо-запада, признаки применимы к Новгородской земле",scholarly,
fauna_mammals,заяц-русак,Lepus europaeus,habitat,"Русак днюет на окраинах полей, в бурьяне и перелесках, иногда у селений",343305,Руковский Николай Николаевич,Следы зверей,,Заяц,143,"Место дневки русака – окраины полей, полоски оставшегося бурьяна, небольшие перелески и заросли кустарников среди сельхозугодий, иногда в непосредственной близости от селений.",B,modern_reference,"Биология вида. Русак — заяц полей и степей; в Новгородской земле ~1230, видимо, отсутствовал или был крайне редок (расселился на северо-запад с распашкой лесов значительно позже). Для игры ~1230 обычный заяц — беляк",scholarly,
fauna_mammals,заяц-беляк,Lepus timidus,description,Оба вида зайцев запутывают следы перед лёжкой,343305,Руковский Николай Николаевич,Следы зверей,,Заяц,142,Для обоих видов характерно запутывание следов перед лежкой.,B,modern_reference,"Следы/признаки вида; вид обычен для лесной зоны северо-запада, признаки применимы к Новгородской земле",scholarly,
fauna_mammals,заяц-беляк,Lepus timidus,season,"Важный сезонный корм зайцев — кора осины, ивняков и других лиственных",343305,Руковский Николай Николаевич,Следы зверей,,Заяц,145,"Важным сезонным кормом для зайцев является кора осины, тополя, ивняков, фруктовых деревьев и других лиственных пород.",B,modern_reference,"Следы/признаки вида; вид обычен для лесной зоны северо-запада, признаки применимы к Новгородской земле",scholarly,
fauna_mammals,заяц-беляк,Lepus timidus,season,"В марте (в тёплые зимы — в конце февраля) у зайцев гон, полянки вытоптаны",343305,Руковский Николай Николаевич,Следы зверей,,Заяц,147,"В марте, а в теплые зимы даже в конце февраля некоторые полянки в лесу бывают буквально вытоптаны зайцами – у них начался гон.",B,modern_reference,"Следы/признаки вида; вид обычен для лесной зоны северо-запада, признаки применимы к Новгородской земле",scholarly,
fauna_mammals,лось,Alces alces,dimensions,"След лося-быка ~15–17 см длиной и 13 см шириной, у лосихи 14 и 10 см",343305,Руковский Николай Николаевич,Следы зверей,,Лось,152,"Длина отпечатка среднего по размеру быка, без отпечатков боковых пальцев, равна примерно 15- 17 см, а ширина-13 см; у лосихи соответственно 14 и 10 см.",B,modern_reference,"Следы/признаки вида; вид обычен для лесной зоны северо-запада, признаки применимы к Новгородской земле",scholarly,
fauna_mammals,лось,Alces alces,season,При снеге глубже 70 см лоси откочёвывают в малоснежные места,343305,Руковский Николай Николаевич,Следы зверей,,Лось,153,"Из районов, где глубина его превышает 70 см, лоси откочевывают в более малоснежные места.",B,modern_reference,"Следы/признаки вида; вид обычен для лесной зоны северо-запада, признаки применимы к Новгородской земле",scholarly,
fauna_mammals,лось,Alces alces,habitat,"Лоси заходят в воду, поедая хвощи, рогоз, вахту, осоки, кувшинку",343305,Руковский Николай Николаевич,Следы зверей,,Лось,154,"При поедании водно-болотных растений (хвощи, рогоз, вахта, осоки, кувшинка, калужница) лоси заходят в воду.",B,modern_reference,"Следы/признаки вида; вид обычен для лесной зоны северо-запада, признаки применимы к Новгородской земле",scholarly,
fauna_mammals,лось,Alces alces,description,"Следы лосиных зубов на коре встречаются на высоте до 3,5 м",343305,Руковский Николай Николаевич,Следы зверей,,Лось,155,"Следы лосиных зубов на коре встречаются на высоте до 3,5 м.",B,modern_reference,"Следы/признаки вида; вид обычен для лесной зоны северо-запада, признаки применимы к Новгородской земле",scholarly,
fauna_mammals,лось,Alces alces,season,"В глубокоснежье лоси собираются в группы, иногда до десятка",343305,Руковский Николай Николаевич,Следы зверей,,Лось,156,"В глубокоснежье, когда становится трудно передвигаться, лоси собираются в группы, иногда до десятка особей.",B,modern_reference,"Следы/признаки вида; вид обычен для лесной зоны северо-запада, признаки применимы к Новгородской земле",scholarly,
fauna_mammals,лось,Alces alces,season,Гон лося — конец августа и сентябрь,343305,Руковский Николай Николаевич,Следы зверей,,Лось,157,Характерные следы лоси оставляют в конце августа и в сентябре в период гона.,B,modern_reference,"Следы/признаки вида; вид обычен для лесной зоны северо-запада, признаки применимы к Новгородской земле",scholarly,
fauna_mammals,кабан,Sus scrofa,description,"Поноготки кабана отпечатываются по обе стороны копыта, а не сзади, как у оленей",343305,Руковский Николай Николаевич,Следы зверей,,Кабан,162,"Они оставляют отпечатки по обе стороны от копыта, а не сзади, как у оленей, когда те идут по мягкому грунту.",B,modern_reference,"Следы/признаки вида; вид обычен для лесной зоны северо-запада, признаки применимы к Новгородской земле",scholarly,
