domain,entity_ru,entity_latin,fact_type,value,book_id,authors,title,year,section_path,para_no,quote,confidence,period,note,book_type,flags
household_items,сундук,,description,Древний сундук — деревянный ящик с плоской крышкой; найден в Новгороде в слое XI в.; вероятно оковывался железными полосами,624953,Янин Валентин Лаврентьевич; Вагнер Георгий Карлович; Рыбина Елена Александровна; Макарова Татьяна Ивановна; Хорошев Александр Степанович; Розенфельдт Ростислав Леонидович; Щапова Юлия Леонидовна; Седова Мария Владимировна; Мурашова Вероника Владиславовна; Сабурова Мария Андреевна; Медынцева Альбина Александровна; Голубева Леонилла Анатольевна; Николаева Татьяна Васильевна; Недошивина Наталья Германовна; Поветкин Владимир Иванович; Воробьева Елена Владимировна; Чернецов Алексей Владимирович; Полубояринова Марина Дмитриевна; Беленькая Доротея Алексеевна,Древняя Русь. Быт и культура,1997,Глава 1 Интерьер древнерусского жилища > Предметы жилого помещения А.С. Хорошев,74,Подобный (без крышки) был обнаружен в новгородских напластованиях XI в.,B,c1230,,scholarly,
household_items,"прялка, ткацкий стан",,presence_in_region,Прялка и ткацкий стан — обычные предметы зимней избы,624953,Янин Валентин Лаврентьевич; Вагнер Георгий Карлович; Рыбина Елена Александровна; Макарова Татьяна Ивановна; Хорошев Александр Степанович; Розенфельдт Ростислав Леонидович; Щапова Юлия Леонидовна; Седова Мария Владимировна; Мурашова Вероника Владиславовна; Сабурова Мария Андреевна; Медынцева Альбина Александровна; Голубева Леонилла Анатольевна; Николаева Татьяна Васильевна; Недошивина Наталья Германовна; Поветкин Владимир Иванович; Воробьева Елена Владимировна; Чернецов Алексей Владимирович; Полубояринова Марина Дмитриевна; Беленькая Доротея Алексеевна,Древняя Русь. Быт и культура,1997,Глава 1 Интерьер древнерусского жилища > Предметы жилого помещения А.С. Хорошев,77,представить в зимнее время избу без ткацкого станка и прялки невозможно.,B,c1230,,scholarly,
household_items,светильник масляный керамический,,dating,В Новгороде с XI в. керамические светильники с коническим стояком и блюдцем для масла; в XII–XIV вв. покрывали поливой,624953,Янин Валентин Лаврентьевич; Вагнер Георгий Карлович; Рыбина Елена Александровна; Макарова Татьяна Ивановна; Хорошев Александр Степанович; Розенфельдт Ростислав Леонидович; Щапова Юлия Леонидовна; Седова Мария Владимировна; Мурашова Вероника Владиславовна; Сабурова Мария Андреевна; Медынцева Альбина Александровна; Голубева Леонилла Анатольевна; Николаева Татьяна Васильевна; Недошивина Наталья Германовна; Поветкин Владимир Иванович; Воробьева Елена Владимировна; Чернецов Алексей Владимирович; Полубояринова Марина Дмитриевна; Беленькая Доротея Алексеевна,Древняя Русь. Быт и культура,1997,Глава 1 Интерьер древнерусского жилища > Осветительные приборы Р.Л. Розенфельдт,85,В Новгороде с XI в. распространились керамические светильники иного вида.,B,c1230,,scholarly,
household_items,свеча восковая,,dimensions,"Свечи для рядовых жилищ диаметром 0,8–2,5 см, церковные до 4–5 см; коллекция свечей найдена в Новгороде",624953,Янин Валентин Лаврентьевич; Вагнер Георгий Карлович; Рыбина Елена Александровна; Макарова Татьяна Ивановна; Хорошев Александр Степанович; Розенфельдт Ростислав Леонидович; Щапова Юлия Леонидовна; Седова Мария Владимировна; Мурашова Вероника Владиславовна; Сабурова Мария Андреевна; Медынцева Альбина Александровна; Голубева Леонилла Анатольевна; Николаева Татьяна Васильевна; Недошивина Наталья Германовна; Поветкин Владимир Иванович; Воробьева Елена Владимировна; Чернецов Алексей Владимирович; Полубояринова Марина Дмитриевна; Беленькая Доротея Алексеевна,Древняя Русь. Быт и культура,1997,Глава 1 Интерьер древнерусского жилища > Осветительные приборы Р.Л. Розенфельдт,93,"Для освещения рядовых жилищ использовали свечи диаметром от 0,8 до 2,5 см, в церковном обиходе — диаметром до 4–5 см.",B,c1230,,scholarly,
household_items,подсвечник деревянный,,quantity,Деревянные подсвечники многочисленны в слое Новгорода X–XIV вв.,624953,Янин Валентин Лаврентьевич; Вагнер Георгий Карлович; Рыбина Елена Александровна; Макарова Татьяна Ивановна; Хорошев Александр Степанович; Розенфельдт Ростислав Леонидович; Щапова Юлия Леонидовна; Седова Мария Владимировна; Мурашова Вероника Владиславовна; Сабурова Мария Андреевна; Медынцева Альбина Александровна; Голубева Леонилла Анатольевна; Николаева Татьяна Васильевна; Недошивина Наталья Германовна; Поветкин Владимир Иванович; Воробьева Елена Владимировна; Чернецов Алексей Владимирович; Полубояринова Марина Дмитриевна; Беленькая Доротея Алексеевна,Древняя Русь. Быт и культура,1997,Глава 1 Интерьер древнерусского жилища > Осветительные приборы Р.Л. Розенфельдт,97,Находки таких подсвечников многочисленны в культурном слое Новгорода с X по XIV в.,B,c1230,,scholarly,
item_marks_text_pools,тамгообразный знак на подсвечнике,,description,На подставках деревянных подсвечников с Готского двора изображены тамгообразные знаки,624953,Янин Валентин Лаврентьевич; Вагнер Георгий Карлович; Рыбина Елена Александровна; Макарова Татьяна Ивановна; Хорошев Александр Степанович; Розенфельдт Ростислав Леонидович; Щапова Юлия Леонидовна; Седова Мария Владимировна; Мурашова Вероника Владиславовна; Сабурова Мария Андреевна; Медынцева Альбина Александровна; Голубева Леонилла Анатольевна; Николаева Татьяна Васильевна; Недошивина Наталья Германовна; Поветкин Владимир Иванович; Воробьева Елена Владимировна; Чернецов Алексей Владимирович; Полубояринова Марина Дмитриевна; Беленькая Доротея Алексеевна,Древняя Русь. Быт и культура,1997,Глава 1 Интерьер древнерусского жилища > Осветительные приборы Р.Л. Розенфельдт,97,"На их подставках изображены тамгообразные знаки (табл. 3, 28, 31).",B,c1230,Готский двор — иноземный (немецкий) двор в Новгороде; подсвечники X–XIV вв.,scholarly,
household_items,подсвечник железный,,dating,"Железные подсвечники-штыри, забиваемые в стену сруба, появились в Новгороде в XIII в.",624953,Янин Валентин Лаврентьевич; Вагнер Георгий Карлович; Рыбина Елена Александровна; Макарова Татьяна Ивановна; Хорошев Александр Степанович; Розенфельдт Ростислав Леонидович; Щапова Юлия Леонидовна; Седова Мария Владимировна; Мурашова Вероника Владиславовна; Сабурова Мария Андреевна; Медынцева Альбина Александровна; Голубева Леонилла Анатольевна; Николаева Татьяна Васильевна; Недошивина Наталья Германовна; Поветкин Владимир Иванович; Воробьева Елена Владимировна; Чернецов Алексей Владимирович; Полубояринова Марина Дмитриевна; Беленькая Доротея Алексеевна,Древняя Русь. Быт и культура,1997,Глава 1 Интерьер древнерусского жилища > Осветительные приборы Р.Л. Розенфельдт,98,"Такие подсвечники появились в Новгороде в XIII в., найдены они и в Пскове (табл. 3, 41–43).",B,c1230,,scholarly,
household_items,светец,,description,"С XIII в. дома освещались лучиной в железном светце с парными пружинами; стержень в деревянный стояк, под лучиной корыто с водой",624953,Янин Валентин Лаврентьевич; Вагнер Георгий Карлович; Рыбина Елена Александровна; Макарова Татьяна Ивановна; Хорошев Александр Степанович; Розенфельдт Ростислав Леонидович; Щапова Юлия Леонидовна; Седова Мария Владимировна; Мурашова Вероника Владиславовна; Сабурова Мария Андреевна; Медынцева Альбина Александровна; Голубева Леонилла Анатольевна; Николаева Татьяна Васильевна; Недошивина Наталья Германовна; Поветкин Владимир Иванович; Воробьева Елена Владимировна; Чернецов Алексей Владимирович; Полубояринова Марина Дмитриевна; Беленькая Доротея Алексеевна,Древняя Русь. Быт и культура,1997,Глава 1 Интерьер древнерусского жилища > Осветительные приборы Р.Л. Розенфельдт,100,"Стержень забивался в деревянный стояк, а под лучиной ставилось корыто с водой.",B,c1230,,scholarly,
household_items,светец,,dating,В XIII в. распространены железные светцы с одной парой пружин,624953,Янин Валентин Лаврентьевич; Вагнер Георгий Карлович; Рыбина Елена Александровна; Макарова Татьяна Ивановна; Хорошев Александр Степанович; Розенфельдт Ростислав Леонидович; Щапова Юлия Леонидовна; Седова Мария Владимировна; Мурашова Вероника Владиславовна; Сабурова Мария Андреевна; Медынцева Альбина Александровна; Голубева Леонилла Анатольевна; Николаева Татьяна Васильевна; Недошивина Наталья Германовна; Поветкин Владимир Иванович; Воробьева Елена Владимировна; Чернецов Алексей Владимирович; Полубояринова Марина Дмитриевна; Беленькая Доротея Алексеевна,Древняя Русь. Быт и культура,1997,Глава 1 Интерьер древнерусского жилища > Осветительные приборы Р.Л. Розенфельдт,101,"В XIII в. были распространены железные светцы с одной парой пружин (табл. 3, 37, 39, 40, 41).",B,c1230,,scholarly,
household_items,коромысло,,dimensions,"Коромысло дубовое, длина 140–170 см, плечевая часть 45–55 см",624953,Янин Валентин Лаврентьевич; Вагнер Георгий Карлович; Рыбина Елена Александровна; Макарова Татьяна Ивановна; Хорошев Александр Степанович; Розенфельдт Ростислав Леонидович; Щапова Юлия Леонидовна; Седова Мария Владимировна; Мурашова Вероника Владиславовна; Сабурова Мария Андреевна; Медынцева Альбина Александровна; Голубева Леонилла Анатольевна; Николаева Татьяна Васильевна; Недошивина Наталья Германовна; Поветкин Владимир Иванович; Воробьева Елена Владимировна; Чернецов Алексей Владимирович; Полубояринова Марина Дмитриевна; Беленькая Доротея Алексеевна,Древняя Русь. Быт и культура,1997,"Глава 2 Домашняя утварь > Предметы обихода, кухонная утварь А.С. Хорошев",105,Длина коромысла колебалась от 140 до 170 см.,B,c1230,,scholarly,
household_items,мутовка,,quantity,Еловые мутовки повсеместны и многочисленны в напластованиях; длина 15–70 см,624953,Янин Валентин Лаврентьевич; Вагнер Георгий Карлович; Рыбина Елена Александровна; Макарова Татьяна Ивановна; Хорошев Александр Степанович; Розенфельдт Ростислав Леонидович; Щапова Юлия Леонидовна; Седова Мария Владимировна; Мурашова Вероника Владиславовна; Сабурова Мария Андреевна; Медынцева Альбина Александровна; Голубева Леонилла Анатольевна; Николаева Татьяна Васильевна; Недошивина Наталья Германовна; Поветкин Владимир Иванович; Воробьева Елена Владимировна; Чернецов Алексей Владимирович; Полубояринова Марина Дмитриевна; Беленькая Доротея Алексеевна,Древняя Русь. Быт и культура,1997,"Глава 2 Домашняя утварь > Предметы обихода, кухонная утварь А.С. Хорошев",106,"В древнерусских напластованиях подобные находки повсеместны и многочисленны (табл. 4, 6).",B,c1230,,scholarly,
household_items,ступа и пест,,dimensions,"Внутр. диаметр ступы 22–26 см, пест 70–120 см; песты встречаются чаще ступ",624953,Янин Валентин Лаврентьевич; Вагнер Георгий Карлович; Рыбина Елена Александровна; Макарова Татьяна Ивановна; Хорошев Александр Степанович; Розенфельдт Ростислав Леонидович; Щапова Юлия Леонидовна; Седова Мария Владимировна; Мурашова Вероника Владиславовна; Сабурова Мария Андреевна; Медынцева Альбина Александровна; Голубева Леонилла Анатольевна; Николаева Татьяна Васильевна; Недошивина Наталья Германовна; Поветкин Владимир Иванович; Воробьева Елена Владимировна; Чернецов Алексей Владимирович; Полубояринова Марина Дмитриевна; Беленькая Доротея Алексеевна,Древняя Русь. Быт и культура,1997,"Глава 2 Домашняя утварь > Предметы обихода, кухонная утварь А.С. Хорошев",107,Длина пестов колебалась от 70 до 120 см.,B,c1230,,scholarly,
household_items,корыто,,dimensions,"Корыта долблёные: большие ~120×40 см, средние ~80×30, малые 40–50×20; часты в слоях X–XV вв.",624953,Янин Валентин Лаврентьевич; Вагнер Георгий Карлович; Рыбина Елена Александровна; Макарова Татьяна Ивановна; Хорошев Александр Степанович; Розенфельдт Ростислав Леонидович; Щапова Юлия Леонидовна; Седова Мария Владимировна; Мурашова Вероника Владиславовна; Сабурова Мария Андреевна; Медынцева Альбина Александровна; Голубева Леонилла Анатольевна; Николаева Татьяна Васильевна; Недошивина Наталья Германовна; Поветкин Владимир Иванович; Воробьева Елена Владимировна; Чернецов Алексей Владимирович; Полубояринова Марина Дмитриевна; Беленькая Доротея Алексеевна,Древняя Русь. Быт и культура,1997,"Глава 2 Домашняя утварь > Предметы обихода, кухонная утварь А.С. Хорошев",109,Находки корыт достаточно часты в напластованиях X–XV вв.,B,c1230,,scholarly,
household_items,валёк,,dimensions,"Валёк: диаметр 7–9 см, болван 23–25 см, ручка 10–12 см; один из самых распространённых предметов",624953,Янин Валентин Лаврентьевич; Вагнер Георгий Карлович; Рыбина Елена Александровна; Макарова Татьяна Ивановна; Хорошев Александр Степанович; Розенфельдт Ростислав Леонидович; Щапова Юлия Леонидовна; Седова Мария Владимировна; Мурашова Вероника Владиславовна; Сабурова Мария Андреевна; Медынцева Альбина Александровна; Голубева Леонилла Анатольевна; Николаева Татьяна Васильевна; Недошивина Наталья Германовна; Поветкин Владимир Иванович; Воробьева Елена Владимировна; Чернецов Алексей Владимирович; Полубояринова Марина Дмитриевна; Беленькая Доротея Алексеевна,Древняя Русь. Быт и культура,1997,"Глава 2 Домашняя утварь > Предметы обихода, кухонная утварь А.С. Хорошев",111,Одни из самых распространенных предметов обихода,B,c1230,,scholarly,
household_items,сковородник-чапельник,,dimensions,Чапельник — железный стержень 45–50 см с развильем 6–7 см,624953,Янин Валентин Лаврентьевич; Вагнер Георгий Карлович; Рыбина Елена Александровна; Макарова Татьяна Ивановна; Хорошев Александр Степанович; Розенфельдт Ростислав Леонидович; Щапова Юлия Леонидовна; Седова Мария Владимировна; Мурашова Вероника Владиславовна; Сабурова Мария Андреевна; Медынцева Альбина Александровна; Голубева Леонилла Анатольевна; Николаева Татьяна Васильевна; Недошивина Наталья Германовна; Поветкин Владимир Иванович; Воробьева Елена Владимировна; Чернецов Алексей Владимирович; Полубояринова Марина Дмитриевна; Беленькая Доротея Алексеевна,Древняя Русь. Быт и культура,1997,"Глава 2 Домашняя утварь > Предметы обихода, кухонная утварь А.С. Хорошев",112,"Чапельники представляли собой длинные (от 45 до 50 см) железные стержни с небольшим развильем на конце (табл. 4, 3).",B,c1230,,scholarly,
household_items,таганок,,dimensions,Железный таганок — кольцо диаметром 175 мм на трёх ножках высотой 60 мм,624953,Янин Валентин Лаврентьевич; Вагнер Георгий Карлович; Рыбина Елена Александровна; Макарова Татьяна Ивановна; Хорошев Александр Степанович; Розенфельдт Ростислав Леонидович; Щапова Юлия Леонидовна; Седова Мария Владимировна; Мурашова Вероника Владиславовна; Сабурова Мария Андреевна; Медынцева Альбина Александровна; Голубева Леонилла Анатольевна; Николаева Татьяна Васильевна; Недошивина Наталья Германовна; Поветкин Владимир Иванович; Воробьева Елена Владимировна; Чернецов Алексей Владимирович; Полубояринова Марина Дмитриевна; Беленькая Доротея Алексеевна,Древняя Русь. Быт и культура,1997,"Глава 2 Домашняя утварь > Предметы обихода, кухонная утварь А.С. Хорошев",113,или плоское железное кольцо (диаметром 175 мм) на трех ножках,B,c1230,,scholarly,
household_items,помело печное,,material,Печное помело всегда из еловых прутьев,624953,Янин Валентин Лаврентьевич; Вагнер Георгий Карлович; Рыбина Елена Александровна; Макарова Татьяна Ивановна; Хорошев Александр Степанович; Розенфельдт Ростислав Леонидович; Щапова Юлия Леонидовна; Седова Мария Владимировна; Мурашова Вероника Владиславовна; Сабурова Мария Андреевна; Медынцева Альбина Александровна; Голубева Леонилла Анатольевна; Николаева Татьяна Васильевна; Недошивина Наталья Германовна; Поветкин Владимир Иванович; Воробьева Елена Владимировна; Чернецов Алексей Владимирович; Полубояринова Марина Дмитриевна; Беленькая Доротея Алексеевна,Древняя Русь. Быт и культура,1997,"Глава 2 Домашняя утварь > Предметы обихода, кухонная утварь А.С. Хорошев",114,Печное помело всегда составлялось из еловых прутьев.,B,c1230,,scholarly,
household_items,ковш пивной,,dimensions,Большие пивные черпаки ёмкостью около 6 л,624953,Янин Валентин Лаврентьевич; Вагнер Георгий Карлович; Рыбина Елена Александровна; Макарова Татьяна Ивановна; Хорошев Александр Степанович; Розенфельдт Ростислав Леонидович; Щапова Юлия Леонидовна; Седова Мария Владимировна; Мурашова Вероника Владиславовна; Сабурова Мария Андреевна; Медынцева Альбина Александровна; Голубева Леонилла Анатольевна; Николаева Татьяна Васильевна; Недошивина Наталья Германовна; Поветкин Владимир Иванович; Воробьева Елена Владимировна; Чернецов Алексей Владимирович; Полубояринова Марина Дмитриевна; Беленькая Доротея Алексеевна,Древняя Русь. Быт и культура,1997,"Глава 2 Домашняя утварь > Предметы обихода, кухонная утварь А.С. Хорошев",115,Емкость таких черпаков равна примерно 6 л.,B,c1230,,scholarly,
