domain,entity_ru,entity_latin,fact_type,value,book_id,authors,title,year,section_path,para_no,quote,confidence,period,note,book_type,flags
food_ingredients,пшеница,Triticum aestivum,price,Цена 1228 г.: пшеница 5 гривен,301539,Погодин Михаил Петрович,Древняя русская история до монгольского ига. Том 2,1999,"ЦЕНЫ, ПЕНИ",1261,Пшеницы 5 2 1/2 50 — 300 56 1/4 з. 13 1/3,B,c1230,,scholarly,
food_ingredients,рожь,Secale cereale,price,Голод 1215 г.: кадь ржи 10 гривен,301539,Погодин Михаил Петрович,Древняя русская история до монгольского ига. Том 2,1999,"ЦЕНЫ, ПЕНИ",1256,Кадь ржи 10 5 100–600 1 11/64 ф. 26 2/3,B,c1230,,scholarly,
food_ingredients,репа,Brassica rapa,price,1215 г.: воз репы 2 гривны,301539,Погодин Михаил Петрович,Древняя русская история до монгольского ига. Том 2,1999,"ЦЕНЫ, ПЕНИ",1258,Репы воз 2 1 20 — 120 — 5 33 1/3,B,c1230,единица продажи — воз,scholarly,
food_ingredients,мёд,,price,1170 г.: пуд мёда 10 кун,301539,Погодин Михаил Петрович,Древняя русская история до монгольского ига. Том 2,1999,"ЦЕНЫ, ПЕНИ",1253,Меда пуд 10 кун — 4 — 20–88 8/9,B,c1230,дороговизна 1170 г.,scholarly,
food_ingredients,соль,,price,1233 г.: соль по 7 гривен (берковец),301539,Погодин Михаил Петрович,Древняя русская история до монгольского ига. Том 2,1999,"ЦЕНЫ, ПЕНИ",1270,Соль по 7 3 1/2 70 — 420 78 3/4 з. 18 66 2/3,B,c1230,после голода 1230-31,scholarly,
food_ingredients,соль,,other,Соль мерили головажнями (по Русской Правде),301539,Погодин Михаил Петрович,Древняя русская история до монгольского ига. Том 2,1999,ПИЩА,1804,"Соль мерилась головажнями, по Русской Правде.",B,c1230,мера соли; цена «7 гривен берковец в Новгороде 1233» из этого абзаца удалена — это блокадная цена Пскова 1232 г. (см. ¶4373),scholarly,
food_ingredients,"соль (блокадная цена, Псков 1232)",,price,"Летом 1232 г. князь Ярослав не пускал купцов в Псков, и псковичи покупали соль по 7 гривен за берковец",301539,Погодин Михаил Петрович,Древняя русская история до монгольского ига. Том 2,1999,ПРОДОЛЖЕНИЕ МЕЖДОУСОБИЙ,4373,"Князь не пустил к ним гостей, и они покупали соль по 7 гривен за берковец.",B,c1230,"чрезвычайная блокадная цена в Пскове, не обычная новгородская; год по ¶4371; Погодин — пересказ НПЛ",scholarly,
dishes_meals_preservation,цены на хлеб,,social_rule,Сведения о ценах на хлеб есть только в Новгородской летописи; в обычное время хлеб дешевле,301539,Погодин Михаил Петрович,Древняя русская история до монгольского ига. Том 2,1999,"ЦЕНЫ, ПЕНИ",1272,"В обыкновенное время хлеб был дешевле, даже и в Новгороде, а в прочих местах, на юге, без всякого сравнения.",B,c1230,,scholarly,
dishes_meals_preservation,хлеб ржаной кислый,,technique,"Ржаной хлеб пекли кислым, на квасу (закваске)",301539,Погодин Михаил Петрович,Древняя русская история до монгольского ига. Том 2,1999,ПИЩА,1799,Хлеб из ржаной муки пекся кислый на квасу (дрожжи).,B,c1230,"Житие Феодосия, XI в.",scholarly,
dishes_meals_preservation,хлеб,,name_form,"Слова: пища, ядь, брашно; жито, мука, отруби; хлеб ржаной, хлебы с маком и мёдом, коврижки",301539,Погодин Михаил Петрович,Древняя русская история до монгольского ига. Том 2,1999,ПИЩА,1800,"Хлеб сухой, хлеб ржаной, хлебы чисты, с маком и медом; хлебцы, укрух хлеба, коврижки.",B,c1230,лексика Жития Феодосия,scholarly,
food_ingredients,масло льняное («деревянное»),Linum usitatissimum,description,Растительное масло из льняного семени; корчага масла,301539,Погодин Михаил Петрович,Древняя русская история до монгольского ига. Том 2,1999,ПИЩА,1801,"Масло деревянное, из льняного семени.",B,c1230,,scholarly,
dishes_meals_preservation,сочиво,,description,"Сочиво; «зелие вареное, без масла» — постная варёная зелень",301539,Погодин Михаил Петрович,Древняя русская история до монгольского ига. Том 2,1999,ПИЩА,1802,"Зелие вареное, без масла.",B,c1230,постная пища,scholarly,
dishes_meals_preservation,пища в чистую неделю поста,,social_rule,"По Кирику: в чистую неделю можно есть пресный мёд, житный квас; икру мирянам весь пост",301539,Погодин Михаил Петрович,Древняя русская история до монгольского ига. Том 2,1999,ПИЩА,1803,"По вопросам Кирика «в чистую неделю достоить мед ясти пресный, квас житный, а икра по все говение бельцем».",B,c1230,"Вопрошание Кирика, Новгород XII в.",scholarly,
dishes_meals_preservation,лебеда,Atriplex,taboo_or_custom,В голод в пищу шла лебеда,301539,Погодин Михаил Петрович,Древняя русская история до монгольского ига. Том 2,1999,ПИЩА,1805,В случае голода в народе употреблялась лебеда.,B,c1230,famine_substitute,scholarly,
dishes_meals_preservation,пир богача XII в.,,description,"Пир богача: тетерева, гуси, журавли, рябчики, голуби, куры, зайцы, олени, вепри, дичина",301539,Погодин Михаил Петрович,Древняя русская история до монгольского ига. Том 2,1999,ПИЩА,1808,"брашно многое (различно): тетеря, гуси, жеравие и ряби, голуби, кури, заяци и елени, вепреве, дичина",B,c1230,"Слово о богаче и нищем, XII в.; знатный стол",scholarly,
dishes_meals_preservation,сухой хлеб и тёплая вода,,social_rule,Даниил Заточник: противопоставление пира и «сухого хлеба» с тёплой водой бедняка,301539,Погодин Михаил Петрович,Древняя русская история до монгольского ига. Том 2,1999,ПИЩА,1809,"«Егда веселишися многими брашны, говорит Даниил Заточник, а мене помяни сух хлеб ядущ, или пиеши сладкое питие, а мене помяни теплу воду пьющи».",B,c1230,класс: бедный,scholarly,
dishes_meals_preservation,напитки,,name_form,"Обыкновенные напитки: квас, мёд, вино, олуй",301539,Погодин Михаил Петрович,Древняя русская история до монгольского ига. Том 2,1999,ПИТЬЕ,1815,"Обыкновенные напитки квас, мед, вино, олуй.",B,c1230,,scholarly,
dishes_meals_preservation,запасы мёда и вина в погребах,,quantity,1146 г.: в погребах двора Святослава 500 берковцов мёда и 80 корчаг вина,301539,Погодин Михаил Петрович,Древняя русская история до монгольского ига. Том 2,1999,ПИТЬЕ,1816,"в погребех было 500 берковьсков меду, а вина 80 корчаг",B,c1230,княжеский запас; погреб,scholarly,
dishes_meals_preservation,олуй,,description,"Олуй (упом. 1226) — напиток норманнский, типа эля/пива",301539,Погодин Михаил Петрович,Древняя русская история до монгольского ига. Том 2,1999,ПИТЬЕ,1818,"Олуй (1226) напиток норманнский, нынешний английский эль.",B,c1230,,scholarly,
dishes_meals_preservation,мёд питный,,event,1233 г.: к свадьбе князя Фёдора Ярославича в Новгороде «меды изварены»,301539,Погодин Михаил Петрович,Древняя русская история до монгольского ига. Том 2,1999,ПИТЬЕ,1819,"1233. «Свадьба была пристроена, меды изварены (насычены)» для князя Федора Ярославича, — в Новгороде.",B,c1230,мёд варили к пиру,scholarly,
dishes_meals_preservation,мёд с перцем,,description,"Слово о богатом: мёд и квас, мёд чистый «пъпьряный» (с перцем)",301539,Погодин Михаил Петрович,Древняя русская история до монгольского ига. Том 2,1999,ПИТЬЕ,1820,"«питие же много: мед и квас, мед чистый пъпьряный (с перцем), пития обнощная».",B,c1230,"перец — привозная пряность, для знати",scholarly,
dishes_meals_preservation,вино в корчагах,,use,Корчага вина упоминается в Житии Феодосия; викня — сосуд для вина,301539,Погодин Михаил Петрович,Древняя русская история до монгольского ига. Том 2,1999,ПИТЬЕ,1821,Корчага вина упоминается и в житии Феодосия.,B,medieval_general,Киев XI в.,scholarly,
dishes_meals_preservation,пища домонгольской Руси,,description,"Ели мясо скота и зверей (в нужде конину), рыбу, овощи, мёд, сыту, кисель, хлеб; мясо варили и пекли",301521,Погодин Михаил Петрович,Древняя русская история до монгольского ига. Том 1,1999,СОСТОЯНИЕ ОБЩЕСТВА,666,"В пищу употреблялось мясо скота и зверей, в нужде и конское, рыба, овощи, мед, сыта, кисель, хлеб.",B,c1230,,scholarly,
dishes_meals_preservation,голодные заменители пищи,,taboo_or_custom,"Голод 1230: ели конину, псину, кошек, мох, «ушь», сосну, липовую кору и лист ильма",512565,Романов Борис Александрович,Люди и нравы Древней Руси,2013,Глава пятая «Отцы духовные»,325,"а друзии конину, псину, кошкы… ини же мох ядяху, ушь, сосну, кору липову и лист пльм, кто что замысли",B,c1230,цитата НПЛ 1230 г.,scholarly,
dishes_meals_preservation,голодные заменители пищи,,taboo_or_custom,"В голодные годы ели липовый лист, берёзовую кору, толчёную шелуху с мякиной и соломой",512565,Романов Борис Александрович,Люди и нравы Древней Руси,2013,Глава пятая «Отцы духовные»,325,"«Ядяху люди лист липов, кору березову, инии молиць [шелуху] истолокше, мятуче [мешая] с пелми [мякиной] и с соломою; инии ушь, мох, конину",B,c1230,"НПЛ, голод 1128 г.",scholarly,
dishes_meals_preservation,голод 1128 г. на Руси,,price,"Голод: осьмина ржи по полугривне, кадь по 4 гривны после разлива и мороза, побившего жито",362346,Татищев Василий Никитич,Русь Домосковская. История Российская во всей ее полноте,2013,"Летосказание Нестора, Черноризца Феодосиева монастыря Печерского, с чего началась Русская Земля и кто в ней начал первый",872,"А в лето все жита на цвету и в наливании морозом побило, отчего учинился голод великий, ибо покупали осмину ржи по полугривне, а кадь по 4 гривны (381).",B,c1230,"Татищев (свод XVIII в.), не НПЛ; в абзаце «Глад в Руси», Новгород не назван",scholarly,
dishes_meals_preservation,дороговь 1170 г.,,price,"1170 г.: кадь ржи 4 гривны, хлеб по 2 ногаты, пуд мёда 10 кун",618717,Майоров Александр Вячеславович,"Русь, Византия и Западная Европа: Из истории внешнеполитических и культурных связей XII—XIII вв.",2011,"Часть первая «Конституционный проект» Романа Мстиславича: происхождение и верификация > Глава шестая Память о Романе в Новгороде в устной традиции, произведениях литературы и искусства",328,"«Бысть дороговъ Новегороде: купляхут кадь ржи по 4 гривне, а хлебъ по две ногате, а мед пуд по 10 кунъ».",B,c1230,блокада Андрея Боголюбского,scholarly,
dishes_meals_preservation,голод 1215 г. в Новгороде,,event,"Ярослав в Торжке не пропускал возов с зерном; ели сосновую кору, липовый лист, мох",359657,Смирнов Виктор Григорьевич; Коваленко Геннадий Михайлович,Легенды и загадки земли Новгородской,2007,Сказания о новгородской жизни > Мстислав Удалой и битва при Липице,315,"Засев в Торжке, Ярослав не пропускал в Новгород ни одного воза с зерном.",B,c1230,голод как политическое оружие,scholarly,
dishes_meals_preservation,голод 1228 г.,,price,В ненастный 1228 г. кадь ржи 3 гривны; в 1215 — 10,393995,Богданов Андрей Петрович,Александр Невский. Друг Орды и враг Запада,2014,[notes] > 58,1545,"Для сравнения: в голод 1215 г. кадь ржи продавалась за 10 гривен (т. е. вдвое дешевле), а в ненастный и неурожайный 1228 г., когда Александр впервые стал князем в Новгороде, — за 3 гривны.",B,c1230,,scholarly,
dishes_meals_preservation,частота голода,,quantity,Голод в Новгородских и Суздальских землях возобновлялся 7 раз за 70 лет,479350,Беляев Иван Дмитриевич,У истоков Руси,2016,Рассказ одиннадцатый. Русская земля во время суздальщины,332,"Особенно страшны были годы 1212-й и 1214-й, когда по всей Суздальской земле голод доходил до того, что люди ели дубовую кору, мох, солому и падаль и многие уми",B,c1230,quote fragment,scholarly,
dishes_meals_preservation,кадь (мера),,dimensions,"Кадь — основная хлебная мера; в XII–XVI вв. ~14 пудов ржи (229 кг), по иным — 12 пудов",781206,Столетов Федор,"Занимательная история мер измерений, или Какого роста дюймовочка",2019,Как взвешивали товары > Древнерусские меры сыпучих продуктов и жидкостей,684,"По оценкам некоторых историков, в XII–XVI веках кадь вмещала 14 пудов ржи (229,32 кг).",B,medieval_general,метрология спорна,reference,
dishes_meals_preservation,кадь (мера),,dimensions,Рус. Правда: на два плуга 16 кадей ростовских ржи,356156,Леонтьева Галина Александровна; Кобрин Владимир Борисович; Шорин Павел Александрович,Вспомогательные исторические дисциплины,2009,Глава 5. Метрология > Метрология древнерусского государства (X — начало XII в.),1108,Одна из статей Пространной редакции «Русской Правды» позволяет приблизительно установить величину плуга — «а в селе сеяной ржи на два плуга 16 кадей ростовских».,B,c1230,,scholarly,
food_ingredients,культурные растения домонгольской Руси,,presence_in_region,"Археологически известны мягкая пшеница, ячмень, просо, кормовые бобы, горох, лён, конопля; реже вика, мак, чечевица, огурцы, вишня, слива",622242,Рыбаков Борис Александрович; Даркевич Владислав Петрович; Янин Валентин Лаврентьевич; Раппопорт Павел Александрович; Кирпичников Анатолий Николаевич; Медведев Александр Филиппович; Куза Андрей Васильевич; Колчин Борис Александрович; Чернецов Алексей Владимирович; Борисевич Г. В.; Кирьянова Наталья Алексеевна,"Древняя Русь. Город, замок, село",1985,"Глава пятая Земледелие и промыслы А.В. Чернецов, А.В. Куза, Н.А. Кирьянова",1354,"Здесь известны находки мягкой пшеницы, ячменя, проса, кормовых бобов, гороха, льна, конопли.",B,c1230,,scholarly,
food_ingredients,"мак, чечевица, огурец, вишня, слива",,presence_in_region,"Редкие находки семян вики, мака, чечевицы, огурцов, вишни и сливы",622242,Рыбаков Борис Александрович; Даркевич Владислав Петрович; Янин Валентин Лаврентьевич; Раппопорт Павел Александрович; Кирпичников Анатолий Николаевич; Медведев Александр Филиппович; Куза Андрей Васильевич; Колчин Борис Александрович; Чернецов Алексей Владимирович; Борисевич Г. В.; Кирьянова Наталья Алексеевна,"Древняя Русь. Город, замок, село",1985,"Глава пятая Земледелие и промыслы А.В. Чернецов, А.В. Куза, Н.А. Кирьянова",1354,"Редки находки зерен вики, мака, чечевицы, огурцов",B,c1230,редкость → доступ ограничен; тыква в той же фразе опущена (сомнительна),scholarly,
food_ingredients,"репа, капуста, свёкла, морковь, лук, укроп, яблоки",,presence_in_region,"По письменным источникам известны репа, капуста, свёкла, морковь, лук, укроп, яблоки",622242,Рыбаков Борис Александрович; Даркевич Владислав Петрович; Янин Валентин Лаврентьевич; Раппопорт Павел Александрович; Кирпичников Анатолий Николаевич; Медведев Александр Филиппович; Куза Андрей Васильевич; Колчин Борис Александрович; Чернецов Алексей Владимирович; Борисевич Г. В.; Кирьянова Наталья Алексеевна,"Древняя Русь. Город, замок, село",1985,"Глава пятая Земледелие и промыслы А.В. Чернецов, А.В. Куза, Н.А. Кирьянова",1354,"По древнерусским письменным источникам известны также такие культуры, как репа, капуста, свекла, морковь, лук, укроп, яблоки.",B,c1230,морковь XII–XIII вв. спорна,scholarly,
food_ingredients,гречиха,Fagopyrum esculentum,presence_in_region,Зёрна/плёнки гречихи найдены в слоях домонгольского времени,622242,Рыбаков Борис Александрович; Даркевич Владислав Петрович; Янин Валентин Лаврентьевич; Раппопорт Павел Александрович; Кирпичников Анатолий Николаевич; Медведев Александр Филиппович; Куза Андрей Васильевич; Колчин Борис Александрович; Чернецов Алексей Владимирович; Борисевич Г. В.; Кирьянова Наталья Алексеевна,"Древняя Русь. Город, замок, село",1985,"Глава пятая Земледелие и промыслы А.В. Чернецов, А.В. Куза, Н.А. Кирьянова",1354,"На ряде памятников в слоях домонгольского времени обнаружены зерна гречихи, культуры, время появления которой в Европе до этого датировалось XV в.",B,c1230,редкая культура; не массовая каша,scholarly,
food_ingredients,рожь,Secale cereale,quantity,"В X–XIII вв. рожь на 1-м месте среди зерновых, но уступает сумме яровых (пшеница, ячмень, просо)",622242,Рыбаков Борис Александрович; Даркевич Владислав Петрович; Янин Валентин Лаврентьевич; Раппопорт Павел Александрович; Кирпичников Анатолий Николаевич; Медведев Александр Филиппович; Куза Андрей Васильевич; Колчин Борис Александрович; Чернецов Алексей Владимирович; Борисевич Г. В.; Кирьянова Наталья Алексеевна,"Древняя Русь. Город, замок, село",1985,"Глава пятая Земледелие и промыслы А.В. Чернецов, А.В. Куза, Н.А. Кирьянова",1356,"В X–XIII вв. она выходит на первое место среди зерновых культур, однако уступает трем яровым культурам (пшенице, ячменю и просу) вместе взятым.",B,c1230,,scholarly,
food_ingredients,овёс,Avena sativa,quantity,"Овёс в находках появляется с ростом ржи, но до XV в. его немного; с сер. XIII в. растёт",622242,Рыбаков Борис Александрович; Даркевич Владислав Петрович; Янин Валентин Лаврентьевич; Раппопорт Павел Александрович; Кирпичников Анатолий Николаевич; Медведев Александр Филиппович; Куза Андрей Васильевич; Колчин Борис Александрович; Чернецов Алексей Владимирович; Борисевич Г. В.; Кирьянова Наталья Алексеевна,"Древняя Русь. Город, замок, село",1985,"Глава пятая Земледелие и промыслы А.В. Чернецов, А.В. Куза, Н.А. Кирьянова",1356,"Одновременно с возрастанием значения ржи среди зерновых находок появляется овес, однако его количество незначительно вплоть до XV в. (Кирьянов А.В., 1959, с. 323–343).",B,c1230,,scholarly,period_c1230_but_note_says_later_or_absent
food_ingredients,просо,Panicum miliaceum,quantity,Значение проса падает от периода к периоду; в тайге встречается реже,622242,Рыбаков Борис Александрович; Даркевич Владислав Петрович; Янин Валентин Лаврентьевич; Раппопорт Павел Александрович; Кирпичников Анатолий Николаевич; Медведев Александр Филиппович; Куза Андрей Васильевич; Колчин Борис Александрович; Чернецов Алексей Владимирович; Борисевич Г. В.; Кирьянова Наталья Алексеевна,"Древняя Русь. Город, замок, село",1985,"Глава пятая Земледелие и промыслы А.В. Чернецов, А.В. Куза, Н.А. Кирьянова",1363,"До X в. оно было культурой, довольно распространенной, в последующее время намечается уменьшение его находок от периода к периоду.",B,c1230,,scholarly,
food_ingredients,"бобовые (бобы, горох, чечевица)",,presence_in_region,Зерновые бобовые найдены в небольшом количестве пунктов всех зон,622242,Рыбаков Борис Александрович; Даркевич Владислав Петрович; Янин Валентин Лаврентьевич; Раппопорт Павел Александрович; Кирпичников Анатолий Николаевич; Медведев Александр Филиппович; Куза Андрей Васильевич; Колчин Борис Александрович; Чернецов Алексей Владимирович; Борисевич Г. В.; Кирьянова Наталья Алексеевна,"Древняя Русь. Город, замок, село",1985,"Глава пятая Земледелие и промыслы А.В. Чернецов, А.В. Куза, Н.А. Кирьянова",1361,"Зерновые бобовые культуры (кормовые бобы, горох, чечевица) встречены в небольшом количестве пунктов всех почвенно-климатических зон.",B,c1230,,scholarly,
food_ingredients,зерно местное,,presence_in_region,Сорняки среди зерна указывают на местное земледелие,622242,Рыбаков Борис Александрович; Даркевич Владислав Петрович; Янин Валентин Лаврентьевич; Раппопорт Павел Александрович; Кирпичников Анатолий Николаевич; Медведев Александр Филиппович; Куза Андрей Васильевич; Колчин Борис Александрович; Чернецов Алексей Владимирович; Борисевич Г. В.; Кирьянова Наталья Алексеевна,"Древняя Русь. Город, замок, село",1985,"Глава пятая Земледелие и промыслы А.В. Чернецов, А.В. Куза, Н.А. Кирьянова",1359,На основании исследования сорняков большинство имеющихся в нашем распоряжении материалов можно считать продуктом местного земледелия,B,c1230,происхождение (местное/привоз/вывоз),scholarly,
dishes_meals_preservation,хранение зерна в ямах,,technique,"Зерно хранили в зерновых ямах глубиной ~1 м, иногда обмазанных глиной и обожжённых; снопы сушили в овинах",622242,Рыбаков Борис Александрович; Даркевич Владислав Петрович; Янин Валентин Лаврентьевич; Раппопорт Павел Александрович; Кирпичников Анатолий Николаевич; Медведев Александр Филиппович; Куза Андрей Васильевич; Колчин Борис Александрович; Чернецов Алексей Владимирович; Борисевич Г. В.; Кирьянова Наталья Алексеевна,"Древняя Русь. Город, замок, село",1985,"Глава пятая Земледелие и промыслы А.В. Чернецов, А.В. Куза, Н.А. Кирьянова",1418,"Обмолоченное и провеянное зерно хранили главным образом в зерновых ямах, которые часто обнаруживаются при археологических раскопках.",B,c1230,,scholarly,
dishes_meals_preservation,сушка снопов в овине,,technique,"Практиковалась просушка хлеба в овинах; снопы, копны, гумно известны в домонгольской Руси",622242,Рыбаков Борис Александрович; Даркевич Владислав Петрович; Янин Валентин Лаврентьевич; Раппопорт Павел Александрович; Кирпичников Анатолий Николаевич; Медведев Александр Филиппович; Куза Андрей Васильевич; Колчин Борис Александрович; Чернецов Алексей Владимирович; Борисевич Г. В.; Кирьянова Наталья Алексеевна,"Древняя Русь. Город, замок, село",1985,"Глава пятая Земледелие и промыслы А.В. Чернецов, А.В. Куза, Н.А. Кирьянова",1418,"Кроме того, практиковалась просушка хлеба в овинах.",B,c1230,,scholarly,
food_ingredients,говядина,Bos taurus,quantity,Кости КРС — самые частые; КРС играл ведущую роль в мясной пище,622242,Рыбаков Борис Александрович; Даркевич Владислав Петрович; Янин Валентин Лаврентьевич; Раппопорт Павел Александрович; Кирпичников Анатолий Николаевич; Медведев Александр Филиппович; Куза Андрей Васильевич; Колчин Борис Александрович; Чернецов Алексей Владимирович; Борисевич Г. В.; Кирьянова Наталья Алексеевна,"Древняя Русь. Город, замок, село",1985,"Глава пятая Земледелие и промыслы А.В. Чернецов, А.В. Куза, Н.А. Кирьянова",1421,"Очевидно, именно это животное играло ведущую роль в мясной пище населения.",B,c1230,,scholarly,
food_ingredients,конина,Equus caballus,taboo_or_custom,Употребление конины сократилось из-за использования лошади на пашне и христианского запрета,622242,Рыбаков Борис Александрович; Даркевич Владислав Петрович; Янин Валентин Лаврентьевич; Раппопорт Павел Александрович; Кирпичников Анатолий Николаевич; Медведев Александр Филиппович; Куза Андрей Васильевич; Колчин Борис Александрович; Чернецов Алексей Владимирович; Борисевич Г. В.; Кирьянова Наталья Алексеевна,"Древняя Русь. Город, замок, село",1985,"Глава пятая Земледелие и промыслы А.В. Чернецов, А.В. Куза, Н.А. Кирьянова",1421,сокращение употребления конины в пищу в связи с распространением использования лошади на пашне и отчасти христианским запретом.,B,c1230,конина — голодная/запретная пища,scholarly,
food_ingredients,свинина,Sus scrofa domesticus,quantity,Свинина — второе место в питании после говядины,622242,Рыбаков Борис Александрович; Даркевич Владислав Петрович; Янин Валентин Лаврентьевич; Раппопорт Павел Александрович; Кирпичников Анатолий Николаевич; Медведев Александр Филиппович; Куза Андрей Васильевич; Колчин Борис Александрович; Чернецов Алексей Владимирович; Борисевич Г. В.; Кирьянова Наталья Алексеевна,"Древняя Русь. Город, замок, село",1985,"Глава пятая Земледелие и промыслы А.В. Чернецов, А.В. Куза, Н.А. Кирьянова",1422,Вслед за мясом крупного рогатого скота второе место в питании населения занимала свинина,B,c1230,,scholarly,
food_ingredients,"баранина, козлятина",Ovis aries,quantity,Мелкий рогатый скот менее многочислен; овцы чаще коз,622242,Рыбаков Борис Александрович; Даркевич Владислав Петрович; Янин Валентин Лаврентьевич; Раппопорт Павел Александрович; Кирпичников Анатолий Николаевич; Медведев Александр Филиппович; Куза Андрей Васильевич; Колчин Борис Александрович; Чернецов Алексей Владимирович; Борисевич Г. В.; Кирьянова Наталья Алексеевна,"Древняя Русь. Город, замок, село",1985,"Глава пятая Земледелие и промыслы А.В. Чернецов, А.В. Куза, Н.А. Кирьянова",1422,"Мелкий рогатый скот был менее многочислен, причем кости овец встречаются значительно чаще козьих.",B,c1230,,scholarly,
